time_sec,laser_x,laser_y,laser_yaw,truth_x,truth_y,truth_yaw,laser_position_error_m,laser_yaw_error_deg
1.28,1.3984391574997974,3.401726925081548,-1.5716414543062103,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0015827863047461561,0.06864300829946544
1.3800000000000001,1.3980761657106515,3.401195169866706,-1.5713323895782823,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0021064837995295347,0.05093490379283076
1.48,1.399170807680637,3.401590030931898,-1.5711685051367472,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.000955755658417043,0.041545016965014836
1.58,1.39879651438242,3.400504216416676,-1.5711848132622028,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.001988192324606186,0.042479403725391204
1.6800000000000002,1.399037194139739,3.400982797248657,-1.5711701518637449,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0014629407566905525,0.04163936747199047
1.78,1.3988487038508097,3.4018166549784263,-1.5713224327644668,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0011637071208779365,0.05036442038380867
1.8800000000000001,1.398682288119562,3.400887116648627,-1.57127235413968,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0017766577846539005,0.047495126539706556
1.9800000000000002,1.398854804694814,3.40155887528503,-1.5715034720837469,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.001247152833145302,0.0607372093044764
2.08,1.4002750039498921,3.4016838386424597,-1.571352155616493,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0005160392750296911,0.052067414360007114
2.18,1.3979528770602085,3.400189327326028,-1.5714223043583488,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0027860664316420513,0.056086641206493475
2.2800000000000002,1.399729260492344,3.4005337585243476,-1.5713036779364824,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0015901240804307721,0.04928984789480796
2.3800000000000003,1.3998045577126121,3.400600315502492,-1.5712668050581122,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0015140353559411222,0.04717718758569768
2.48,1.3995285667480661,3.399046554170457,-1.5710032210175457,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0030906252647764825,0.03207493451423341
2.58,1.3999056660389844,3.4002959023430837,-1.5711272758232042,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0018100604656412105,0.03918275130677933
2.68,1.399738373041741,3.400738030252565,-1.571494745482645,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0013871019791200068,0.06023721189183986
2.7800000000000002,1.3990255775711746,3.4018449998406446,-1.5716335898569356,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0009854545342683715,0.0681924085478306
2.8800000000000003,1.399136873781366,3.4011795116019052,-1.5714114588209225,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0012491112646081937,0.0554652376854117
2.98,1.3992949697595454,3.402203305341319,-1.5716297733131686,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0006883729742377648,0.0679737366976533
3.08,1.3997780536554887,3.4016714430768946,-1.571463284093357,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.00047632599887749807,0.05843460706801929
3.18,1.3995989130525361,3.4020451967848,-1.5714998771893889,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.00038195986555436827,0.0605312370299692
3.2800000000000002,1.39855952441776,3.402395147610513,-1.571719178965958,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.00144619257353395,0.07309630326709596
3.3800000000000003,1.3990962249736072,3.401557738980778,-1.571435677783446,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0010360728912868797,0.05685288202219204
3.4800000000000004,1.3978393415725803,3.4020886546527773,-1.571670405802391,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0021369452624606885,0.07030180684120589
3.58,1.4000216532417715,3.401421721775473,-1.5715304782385588,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0006843744141573665,0.0622845479960805
3.68,1.398129153605358,3.4018984650603303,-1.5715130045967896,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.001858539207632274,0.06128338206997642
3.7800000000000002,1.398917629245469,3.402120321514685,-1.5713859267171386,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.001058715125747828,0.05400235589650623
3.8800000000000003,1.3997212046657985,3.402039808088858,-1.5713476596009477,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0002631214851253617,0.0518098116446294
3.9800000000000004,1.3975669615722752,3.400970896725613,-1.5712846315674296,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0026626707522913484,0.04819857133303331
4.08,1.3978470604364277,3.4018153498354256,-1.5713183283753758,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0021487229321948595,0.05012925621141243
4.180000000000001,1.397505692732637,3.4019633199686345,-1.5715171937659707,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0024745702870524896,0.06152340378371979
4.28,1.3973212968642468,3.4015618204802345,-1.5713974500258914,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.002709843501390835,0.054662592854065474
4.38,1.3987075096745036,3.4021098753783003,-1.5718101017337038,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0012687287889575247,0.07830579412058514
4.48,1.3981234672412146,3.403911900815075,-1.5720627035777321,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0025882626984701142,0.09277881368062924
4.58,1.4001719717814258,3.4027954126707423,-1.5716178211266196,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0007180223076799547,0.06728892685244688
4.680000000000001,1.3998934029828174,3.4024316450439764,-1.5717053020463085,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.00033738241379728805,0.07230121433854428
4.78,1.3996998725172594,3.4010672951985703,-1.5716069362029028,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0010734738957268006,0.06666526666315159
4.88,1.400160094668183,3.4027520111855565,-1.5721083885442881,1.3999762274415304,3.4021045869418316,-1.5704434078029108,0.0006730269744962892,0.09539636945148389
