time_sec,raw_x,raw_y,raw_yaw,output_x,output_y,output_yaw,raw_waypoint_error_m,corrected_waypoint_error_m,p_x,p_y,p_yaw,lag_position_m,lag_yaw_rad
0.46000000000000796,-0.0025930587506970398,0.04909719284266429,-0.04833439632070302,-0.001980673676059101,0.06065011432057799,-0.013134396320700922,0.04719670866005025,0.058744286922194626,0.0016600109665179958,0.002594873945523368,0.005089655799440518,0.0,0.010598622827620188
0.5,0.0015601660729042744,0.049729718298187335,-0.049625438288613204,0.0021392375167835972,0.061472122015403446,-0.011225438288611741,0.047795549291566285,0.05953287359275988,0.0017608171589942013,0.002792058540814427,0.005096064614943746,0.0,0.007398622827620824
0.5199999999999818,0.0018582431669052458,0.0496926294556968,-0.0496253292738067,0.0024387000791640328,0.061448718811821554,-0.009625329273806695,0.04775604559771439,0.05950704385829857,0.0018112277956655273,0.002866937813630852,0.005106949022295347,0.0,0.0057986228276222795
0.5600000000000023,0.002465799944708435,0.049617363929435256,-0.049625460141744064,0.0030490656414886384,0.06140134774442605,-0.006425460141742419,0.04767585798054987,0.059454727017001774,0.0019145941671332338,0.0030711200025541935,0.005144077837798589,0.0,0.002598622827620642
0.5999999999999943,0.0011767168354558123,0.04907450114619996,-0.05029304886109509,0.0017861879080248336,0.06080003659842616,-0.004494426033472804,0.04714346171896056,0.058863671904503756,0.0020154100831801997,0.0032682714407199875,0.005201324998798345,0.0,0.0
0.6200000000000045,0.0011600999428934928,0.04903957631727823,-0.050293123543133866,0.00177118738945811,0.060764387625981374,-0.004494500715511579,0.04710867272587765,0.058828145690135156,0.0020658211356278577,0.0033431348502974195,0.005233324999198361,0.0,0.0
0.6599999999999966,0.0011262237864012007,0.048968959461858926,-0.050293180751312505,0.0017405797788411339,0.06069229387853875,-0.004494557923690218,0.04703833277409258,0.058756302401580196,0.002169188655813148,0.0035472581245836474,0.005297325000798349,0.0,0.0
0.6999999999999886,0.0025578090345729425,0.04907915081720472,-0.05020344400634791,0.0031656190561968572,0.06086791140491175,-0.004404821178725623,0.047136916767277076,0.05892036347501989,0.002269999030546539,0.0037444516951839688,0.005361325002398336,0.0,8.673617379884035e-19
0.7199999999999989,0.0027876383157725785,0.0490362476418511,-0.0502034852482649,0.003397171563989301,0.06083557540195536,-0.004404862420642613,0.0470921521155515,0.0588861516809102,0.002320410007610655,0.0038193208732803497,0.005393325002798353,0.0,8.673617379884035e-19
0.7599999999999909,0.0032555915482380808,0.04894935149638654,-0.05020356193681952,0.003868612445720843,0.06077019449569293,-0.004404939109197231,0.047001465820531746,0.05881695164910154,0.0024237773278553555,0.004023457358025562,0.00545732500439834,0.0,0.0
0.799999999999983,0.0025599768236560885,0.048782391895698406,-0.05036355161571481,0.0031813709713377444,0.06057156290403398,-0.004564928788092525,0.04684015002332264,0.05862389703181109,0.0025245916638596093,0.004220603177042349,0.005521325005998327,0.0,0.0
0.8199999999999932,0.002597073989909729,0.048744957431513816,-0.05036351464966016,0.003220143086104098,0.06053586609788298,-0.004564891822037868,0.04680241609706051,0.05858788713017192,0.0025750028214049487,0.00429546603943599,0.005553325006398344,0.0,8.673617379884035e-19
0.8599999999999852,0.00267210392409563,0.0486693053159209,-0.05036347785474282,0.003298557897483873,0.060463728375615776,-0.004564855027120534,0.0467261583100543,0.05851511618485401,0.002678370588093601,0.0044995849042230515,0.005617325007998331,0.0,0.0
